year,week,Ajdovščina,Brežice,Celje,Cerknica,Črnomelj,Domžale,Dravograd,Gornja Radgona,Grosuplje,Hrastnik,Idrija,Ilirska Bistrica,Izola,Jesenice,Kamnik,Kočevje,Koper,Kranj,Krško,Laško,Lenart,Lendava,Litija,Ljubljana,Ljutomer,Logatec,Maribor,Metlika,Mozirje,Murska Sobota,Nova Gorica,Novo mesto,Ormož,Pesnica,Piran,Postojna,Ptuj,Radlje ob Dravi,Radovljica,Ravne na Koroškem,Ribnica,Ruše,Šentjur pri Celju,Sevnica,Sežana,Škofja Loka,Slovenj Gradec,Slovenska Bistrica,Slovenske Konjice,Šmarje pri Jelšah,Tolmin,Trbovlje,Trebnje,Tržič,Velenje,Vrhnika,Zagorje ob Savi,Žalec
2018,19,0,5,27,2,2,3,1,0,2,3,2,4,16,11,1,1,3,7,3,1,0,1,1,85,1,1,49,0,3,22,16,16,1,0,1,1,13,4,3,1,1,0,3,6,4,6,7,2,4,2,1,4,2,0,8,4,2,5
2018,20,1,7,23,3,2,3,1,3,1,2,4,3,4,7,4,4,6,15,2,2,1,2,6,78,0,2,33,0,2,19,20,13,1,2,2,1,13,1,1,0,3,1,1,6,6,3,2,5,3,5,3,7,2,3,10,7,3,3
2018,21,7,10,21,1,4,3,0,2,5,0,3,1,11,12,2,2,3,15,0,1,4,4,1,77,1,0,44,3,1,12,22,10,6,2,2,2,15,1,5,3,2,0,2,3,7,3,6,5,3,1,2,6,0,2,7,1,0,5
2018,22,5,4,23,5,4,7,1,6,2,3,2,0,9,11,2,2,6,16,3,7,2,1,2,67,3,0,48,3,4,17,17,14,2,6,2,2,13,0,6,3,1,1,1,0,1,2,12,2,2,2,2,3,2,1,10,3,2,3
2018,23,4,9,18,2,2,5,1,2,6,1,3,1,16,11,3,1,5,14,0,5,4,1,2,88,3,3,41,0,2,18,12,15,2,2,2,2,9,0,0,0,0,0,1,2,3,3,9,4,2,2,2,6,1,0,14,1,2,4
2018,24,2,5,21,0,4,4,1,5,1,1,2,2,14,7,1,2,3,12,3,2,1,0,1,90,4,0,39,0,4,15,13,14,0,1,1,1,13,1,4,2,1,0,3,2,3,4,11,3,1,3,3,9,0,0,5,0,2,3
2018,25,5,4,26,1,4,5,4,3,2,0,1,5,7,15,2,1,10,11,4,0,4,5,1,77,3,0,38,1,3,18,13,18,4,1,2,3,9,0,6,0,2,0,1,4,5,4,6,1,3,1,0,6,1,0,8,4,1,3
2018,26,1,9,18,5,1,2,1,3,5,3,1,2,7,14,2,2,13,9,2,1,2,0,3,73,1,0,39,2,6,18,10,10,1,1,0,1,7,1,8,1,4,1,1,3,10,0,6,4,2,0,1,8,3,1,4,3,1,0
2018,27,2,4,21,1,0,4,0,1,1,1,1,2,13,11,2,3,4,11,1,2,2,4,1,65,2,3,49,1,2,19,13,16,3,2,3,1,11,1,1,2,1,1,4,1,6,3,9,3,4,6,3,3,1,0,6,2,2,0
2018,28,2,9,25,4,1,3,0,1,3,0,0,1,12,12,1,1,6,13,1,1,6,3,3,68,1,2,36,0,4,18,4,14,1,4,3,5,11,0,6,0,2,2,2,3,1,1,7,4,3,3,3,4,1,2,10,1,2,1
2018,29,3,10,16,3,0,7,0,0,5,1,3,1,13,9,3,2,5,13,3,2,9,2,2,82,2,2,45,2,0,20,20,17,2,3,5,3,16,4,5,2,0,1,1,3,4,3,3,3,4,5,1,7,3,2,11,0,2,3
2018,30,2,7,33,2,6,4,1,3,2,2,1,3,12,12,4,0,13,10,5,2,0,2,1,84,2,2,40,0,1,12,14,16,5,2,0,3,13,3,3,5,1,2,2,1,2,0,5,3,3,3,4,6,3,2,9,2,0,5
2018,31,0,5,23,5,5,8,1,2,5,1,1,1,13,16,1,8,8,22,1,2,4,4,2,84,2,2,37,1,5,18,9,24,2,3,6,1,15,0,6,0,0,2,0,3,8,1,7,3,2,3,1,6,1,2,11,3,3,4
2018,32,3,10,21,0,3,7,0,4,3,0,2,3,11,10,2,2,9,16,6,1,5,3,3,75,0,2,53,1,1,15,19,21,1,3,0,1,18,3,5,4,1,0,1,5,7,1,6,3,2,5,0,9,2,1,11,2,2,5
2018,33,2,8,32,0,2,4,1,0,5,0,0,3,20,6,1,0,5,7,3,0,0,3,1,70,3,0,46,2,1,16,21,15,3,1,1,3,12,1,4,1,0,2,1,0,3,4,9,4,1,2,0,5,0,1,10,3,2,4
2018,34,4,9,17,3,3,5,2,2,4,4,3,1,17,8,1,1,8,12,4,1,2,3,4,88,2,0,51,2,2,14,15,16,1,0,0,4,10,1,2,0,6,0,0,4,4,3,5,2,1,3,6,5,2,0,15,2,2,4
2018,35,3,17,27,1,2,2,3,3,3,1,0,1,16,15,1,0,2,12,3,1,0,0,2,81,6,2,40,0,0,18,20,12,2,5,1,2,12,0,4,1,2,2,0,0,7,3,5,3,1,7,0,7,1,3,8,3,2,5
2018,36,3,9,22,0,0,2,1,2,0,2,2,1,7,15,6,2,4,18,1,1,4,3,1,66,2,1,57,1,0,19,14,21,3,2,1,3,12,2,2,1,5,2,1,4,3,3,11,3,1,2,2,3,2,0,12,3,2,5
2018,37,1,12,30,4,2,7,1,2,3,1,2,3,9,11,1,1,6,10,2,6,3,3,3,89,3,0,43,1,2,17,10,15,3,3,1,3,21,4,6,0,3,2,0,1,4,1,10,6,3,3,3,7,3,1,12,0,2,3
2018,38,2,9,27,1,5,5,3,4,2,2,1,0,9,6,6,0,6,11,4,2,5,0,0,98,3,1,43,0,2,25,23,20,2,2,1,4,12,2,2,2,1,0,2,1,4,7,11,3,1,2,2,5,1,2,3,1,2,2
2018,39,3,8,17,1,0,4,1,4,2,1,3,2,10,12,1,1,2,15,2,1,2,1,1,74,1,1,47,0,2,19,13,19,2,1,2,0,18,2,4,0,2,0,2,1,4,3,5,5,2,2,3,11,1,0,9,1,5,5
2018,40,1,12,22,1,4,3,0,3,3,3,3,1,17,15,2,3,4,14,0,1,2,1,3,86,2,2,49,1,2,13,16,21,3,3,2,3,12,1,3,3,1,1,1,2,4,7,4,4,3,2,2,5,0,0,9,4,3,6
2018,41,1,9,36,2,2,6,2,2,5,2,3,1,4,7,2,3,4,22,3,1,3,1,2,80,2,1,49,2,2,22,14,16,1,0,7,4,13,1,1,2,4,4,2,1,3,5,9,3,4,1,1,3,1,1,10,0,2,2
2018,42,4,11,24,3,3,4,1,0,2,0,2,3,15,12,3,0,9,10,1,2,1,3,3,102,2,1,43,0,2,14,16,8,3,1,0,3,13,2,6,3,4,2,1,1,4,3,5,6,3,2,2,7,2,2,6,4,1,2
2018,43,1,10,22,4,2,3,0,3,4,1,3,4,8,12,1,3,8,15,2,3,2,2,1,93,2,4,46,2,3,17,13,20,2,1,2,2,15,1,7,1,2,3,5,2,2,4,8,9,2,7,2,7,2,2,13,3,3,2
2018,44,1,5,27,3,6,5,0,3,7,0,0,3,8,8,4,1,4,11,2,2,0,2,4,83,4,3,43,0,3,29,21,19,0,1,3,2,12,4,2,1,2,1,2,1,4,3,9,0,4,2,2,8,2,3,12,6,0,3
2018,45,2,4,21,3,2,3,2,1,4,1,0,1,14,8,5,2,5,8,1,1,1,1,2,75,2,3,45,2,0,26,12,20,2,1,1,5,7,2,5,0,2,1,0,4,3,6,7,3,2,1,3,7,6,1,5,2,0,6
2018,46,2,7,25,2,0,6,1,2,3,0,6,3,14,6,2,1,6,8,0,1,2,1,1,97,2,3,49,4,1,19,20,14,0,1,1,2,18,3,5,4,0,1,0,2,8,3,14,1,4,3,3,6,0,0,6,4,2,3
2018,47,1,12,22,2,2,5,1,4,1,3,1,2,17,14,5,3,7,7,5,2,1,3,3,79,2,1,49,1,2,18,14,17,0,2,2,3,9,2,4,2,2,0,1,7,1,3,9,6,3,2,4,6,1,1,11,2,3,4
2018,48,2,9,25,3,5,3,1,5,6,0,1,3,21,11,3,1,11,21,3,6,1,2,3,78,1,3,45,1,4,14,17,16,0,2,0,2,14,0,6,1,2,2,2,2,8,3,11,6,7,4,4,5,1,1,8,2,2,6
2018,49,1,9,22,2,2,4,2,4,4,1,2,5,9,10,2,1,8,14,1,4,3,4,4,96,0,4,43,3,1,26,14,15,1,1,0,2,15,0,6,5,1,2,0,2,6,2,10,4,4,5,1,5,2,1,10,7,0,8
2018,50,4,10,37,2,4,10,2,2,4,2,1,2,9,12,0,0,16,11,2,2,2,3,4,83,4,1,52,0,2,26,13,14,1,3,0,1,19,2,4,0,3,4,3,3,6,5,5,3,2,7,1,6,1,0,12,3,4,3
2018,51,0,7,26,2,3,2,3,2,3,0,3,2,17,11,3,1,16,19,0,3,2,3,1,104,1,2,42,2,2,22,20,19,0,2,3,4,20,1,8,3,5,2,4,4,5,5,16,2,2,7,3,4,2,0,13,2,3,0
2018,52,3,11,26,2,1,9,2,7,8,2,3,1,11,15,7,2,6,14,3,1,2,5,5,94,3,2,48,1,0,19,15,22,3,2,1,2,14,0,1,3,2,0,2,2,2,4,7,7,0,1,0,14,0,3,10,3,7,2
2019,1,8,8,21,2,1,8,3,4,4,0,7,5,14,10,3,0,21,16,5,2,2,2,4,110,1,1,60,2,2,33,28,24,3,3,4,5,17,0,5,2,5,2,0,6,6,6,18,7,0,2,6,12,2,1,11,3,5,5
2019,2,1,10,39,1,0,6,3,5,6,1,2,2,10,13,1,1,4,21,2,2,3,2,4,117,1,0,54,1,3,37,18,25,1,1,3,5,19,2,5,3,0,1,2,1,4,6,10,3,2,3,2,10,3,3,14,1,1,14
2019,3,2,5,33,8,5,5,4,3,7,0,1,2,10,12,5,1,6,14,1,4,7,2,5,101,0,0,75,2,4,23,21,19,0,2,2,6,15,0,6,1,1,2,1,3,7,9,7,5,6,5,1,11,1,0,11,1,2,5
2019,4,3,9,25,5,3,10,2,3,6,3,2,3,10,10,4,5,12,14,5,2,4,0,0,104,3,1,58,2,4,26,17,24,1,1,1,4,22,5,6,5,2,0,0,2,1,2,4,2,3,6,1,14,1,2,11,4,1,4
2019,5,3,11,29,6,3,6,2,2,3,1,2,2,26,10,4,2,10,18,5,3,3,1,1,101,6,1,58,1,3,27,24,18,2,4,5,7,20,3,5,3,4,2,1,2,10,4,12,2,2,3,3,15,2,2,12,2,1,2
2019,6,7,8,39,1,4,12,2,2,5,0,4,6,19,12,5,2,6,13,3,0,3,2,4,96,3,3,61,2,2,32,17,22,4,2,7,5,11,5,5,5,2,3,0,6,6,3,13,2,3,4,5,12,3,3,11,2,2,3
2019,7,6,5,39,4,1,4,4,1,5,1,2,4,11,7,6,3,10,23,2,2,5,2,4,98,7,0,48,2,6,24,27,17,0,4,3,4,20,1,7,1,0,1,1,6,5,4,14,5,2,2,0,8,2,2,13,1,3,4
2019,8,9,12,24,2,3,10,2,3,3,2,4,4,18,18,3,0,4,15,2,1,5,3,3,109,5,1,49,1,1,21,20,19,4,1,3,3,21,0,4,4,2,1,0,1,8,4,12,3,3,2,3,6,0,3,15,6,2,6
2019,9,1,6,29,0,0,8,1,4,2,1,0,4,23,19,4,4,7,17,2,0,2,4,3,103,3,2,39,4,4,29,15,22,3,2,3,3,21,3,4,4,4,1,1,5,8,5,9,5,0,8,2,10,2,2,12,1,3,2
2019,10,1,9,22,3,1,5,1,2,3,4,6,3,15,9,2,1,6,13,2,0,1,2,2,88,2,6,53,0,4,18,14,21,1,0,1,3,23,1,4,3,1,2,0,5,5,4,11,6,2,1,1,9,0,2,12,0,2,8
2019,11,5,10,29,5,2,9,1,5,6,3,5,4,15,11,5,4,3,15,1,3,0,3,2,89,3,3,59,2,2,29,13,17,1,1,5,2,15,2,4,2,4,1,3,1,2,3,12,3,2,6,1,9,4,0,9,6,3,6
2019,12,3,8,27,1,3,6,1,3,4,0,4,3,15,11,7,4,6,8,5,2,3,2,4,91,3,1,49,2,4,19,13,22,2,2,0,2,22,0,4,3,5,1,2,4,3,9,11,3,4,6,4,2,7,0,10,4,2,0
2019,13,2,6,20,2,4,9,1,4,8,1,3,3,7,7,2,1,8,18,3,2,1,3,0,78,1,1,50,0,1,21,14,14,1,0,3,1,9,1,2,2,3,2,2,1,9,9,7,2,5,3,5,4,0,1,12,5,1,2
2019,14,1,6,21,5,0,7,1,1,0,1,3,1,9,13,6,2,3,12,0,1,3,3,2,93,1,1,53,1,1,25,23,25,5,5,0,2,12,2,5,1,2,1,2,2,3,7,5,2,2,4,1,7,3,2,11,2,4,8
2019,15,2,4,21,2,2,7,1,5,1,0,1,3,10,10,3,2,3,8,1,2,1,0,1,71,4,3,39,2,1,16,11,20,2,1,3,0,22,2,4,3,2,1,1,2,6,4,7,4,5,0,6,4,0,0,10,3,1,3
2019,16,1,12,29,2,3,7,1,1,3,0,1,2,11,15,2,1,2,7,1,3,1,5,2,87,2,0,53,2,2,18,14,23,4,2,2,2,13,0,3,0,3,1,2,3,5,3,12,2,4,2,6,11,1,5,8,3,1,3
2019,17,3,9,20,2,4,7,4,3,5,2,1,5,13,7,2,2,2,7,1,0,2,3,5,72,2,2,41,2,1,14,20,19,1,4,1,1,12,3,6,5,2,2,3,5,9,10,14,4,1,2,3,8,1,1,16,0,4,4
2019,18,3,12,29,4,3,6,0,1,4,1,2,2,18,6,2,1,4,18,2,4,1,1,1,75,2,2,38,3,1,18,18,19,0,2,2,3,9,0,7,1,0,3,1,0,2,4,4,6,2,3,2,5,0,2,12,5,0,2
2019,19,4,13,17,3,4,5,0,4,1,0,2,2,15,8,1,0,7,18,3,2,1,0,1,70,0,3,46,0,2,27,11,9,3,0,2,1,14,0,4,3,3,0,3,3,2,5,12,3,2,4,1,6,2,1,15,1,2,1
2019,20,3,10,23,5,1,5,2,4,2,2,4,4,10,9,5,1,6,10,0,3,5,3,2,78,1,1,53,3,4,22,18,17,2,2,4,1,14,1,4,5,2,0,1,0,4,6,8,6,1,2,1,9,1,4,9,1,1,3
2019,21,4,12,29,4,1,3,1,3,1,3,1,3,8,10,3,2,12,14,1,1,1,2,1,73,3,1,54,1,4,24,21,21,1,1,1,5,22,1,8,4,2,0,1,3,6,2,4,4,2,2,7,3,1,1,10,0,4,2
2019,22,3,5,23,3,6,2,3,0,3,2,1,0,9,15,2,1,2,13,0,1,1,2,4,60,4,5,45,0,2,15,17,10,3,0,1,1,12,3,5,1,1,1,1,4,8,8,11,1,2,3,3,4,5,4,14,2,1,3
2019,23,3,8,19,3,2,6,1,6,7,1,0,4,8,8,1,3,4,11,1,2,2,1,2,51,2,0,38,1,8,11,13,13,2,2,1,3,9,1,2,5,3,0,1,2,2,5,12,6,1,7,1,9,0,3,9,3,1,4
2019,24,4,6,18,0,6,8,0,1,2,3,3,4,9,7,3,1,9,14,3,3,4,0,1,77,1,2,36,1,3,12,11,14,3,3,2,2,11,3,2,3,1,2,2,4,3,4,9,4,6,5,4,4,4,1,7,0,0,1
2019,25,4,8,20,2,2,6,1,0,1,2,2,1,8,10,5,4,3,13,5,1,4,8,2,75,0,1,46,0,2,17,18,20,3,1,2,2,12,1,6,3,2,2,1,2,4,3,4,4,3,1,5,9,0,1,12,2,1,6
2019,26,2,5,25,2,4,4,3,0,2,0,0,1,8,14,3,1,1,9,3,2,4,2,3,80,6,2,42,1,2,15,12,7,2,1,2,1,10,1,13,1,0,0,1,0,2,4,12,4,1,3,1,5,2,0,11,4,0,1
2019,27,3,9,22,0,4,1,2,2,2,0,3,0,6,12,3,1,6,11,2,0,2,3,2,87,5,4,37,1,2,14,13,8,1,2,3,0,10,3,3,5,2,1,6,2,3,0,11,3,0,4,2,3,4,1,10,0,1,3
2019,28,2,9,22,2,1,1,1,3,4,1,2,1,6,9,3,1,1,7,4,1,3,3,1,92,0,1,28,1,4,17,14,19,1,2,7,0,5,1,3,2,3,1,1,2,9,3,5,2,2,3,0,5,2,3,7,3,3,3
2019,29,0,10,27,3,2,5,3,3,1,1,5,2,17,11,5,1,2,12,1,1,0,3,2,73,2,0,43,1,3,15,18,13,1,3,2,2,10,3,10,2,2,0,0,0,2,5,8,1,0,1,3,5,0,1,11,1,1,3
2019,30,4,13,28,3,3,11,3,3,6,1,1,4,13,10,4,1,7,14,1,2,1,3,2,90,2,0,46,2,1,24,17,12,0,4,2,1,11,3,4,1,1,0,1,0,10,2,12,2,4,2,5,5,0,4,8,4,4,1
2019,31,2,11,20,1,1,6,1,1,3,0,1,4,16,8,2,3,15,9,2,3,1,4,1,76,0,3,41,1,1,19,13,20,0,4,2,3,18,1,5,4,2,1,0,2,4,4,7,7,1,4,5,2,3,2,5,2,1,3
2019,32,1,6,19,2,2,6,1,1,1,2,5,1,14,14,0,1,6,11,1,5,1,3,0,85,0,2,40,1,4,14,8,24,0,2,0,2,18,2,5,3,2,2,5,5,3,8,10,3,3,2,3,7,2,2,10,2,1,3
2019,33,1,6,27,7,2,7,0,3,5,2,3,1,7,8,5,1,4,16,0,1,1,5,1,79,2,2,38,3,2,26,9,19,2,0,1,2,9,1,8,2,1,1,1,3,2,2,5,3,0,3,5,5,1,5,5,0,1,2
2019,34,2,12,24,2,3,6,0,1,5,0,0,2,7,7,2,2,6,12,3,3,2,2,2,100,1,3,43,3,1,25,15,20,3,1,1,2,12,1,5,3,0,2,1,2,5,3,8,1,3,4,1,8,0,2,6,3,2,0
2019,35,4,7,19,2,0,6,3,1,2,0,2,2,6,18,3,1,6,15,2,1,1,3,2,75,0,3,36,1,2,13,22,18,2,3,4,4,6,2,2,0,1,0,2,0,4,3,7,1,3,5,3,10,1,2,9,1,2,3
2019,36,4,7,16,0,4,6,2,3,3,0,0,4,10,8,4,1,1,9,1,0,4,1,1,82,3,3,44,0,0,26,20,15,3,1,0,2,13,2,2,0,2,0,2,1,2,0,9,0,0,2,2,7,0,1,9,2,6,1
2019,37,6,10,15,6,5,6,1,2,4,1,1,3,11,7,3,1,6,13,0,4,3,2,1,91,2,2,51,0,0,20,12,17,5,2,1,1,9,0,5,1,1,0,1,3,5,5,6,6,4,7,1,8,2,4,9,2,3,3
2019,38,2,8,29,2,1,8,0,6,3,0,1,2,17,8,1,3,1,10,0,3,1,1,1,66,0,0,36,0,1,14,24,18,2,2,0,4,13,1,8,1,2,4,1,1,2,5,6,4,1,2,2,7,5,2,7,1,0,4
2019,39,2,6,22,3,2,0,0,1,9,0,0,2,10,15,1,1,1,7,2,4,4,2,3,82,5,3,41,1,5,20,19,19,4,3,3,0,15,1,6,1,3,1,3,1,7,3,5,5,2,2,3,2,3,1,14,2,2,1
2019,40,3,12,20,2,3,2,0,1,3,0,0,6,7,8,5,1,9,22,3,0,2,0,1,81,2,2,49,2,0,20,11,21,1,1,1,4,20,2,5,1,2,1,0,1,9,6,4,3,2,4,6,6,1,0,11,0,2,2
2019,41,3,6,18,1,2,8,1,1,2,1,2,3,7,9,2,1,5,12,3,5,0,3,1,72,2,2,37,0,2,26,19,21,0,1,1,5,15,2,6,3,0,1,2,1,9,8,9,4,1,6,2,8,3,3,10,4,3,4
2019,42,3,12,22,3,4,7,0,1,7,0,3,3,17,10,2,0,1,7,1,2,1,0,0,88,1,1,44,0,3,29,16,16,2,1,0,4,13,0,2,0,4,2,1,1,5,3,17,3,5,4,0,5,2,3,10,3,1,1
2019,43,4,6,17,2,3,2,2,2,0,1,4,2,15,11,1,2,4,8,3,1,1,2,4,67,7,2,48,0,6,18,13,14,0,3,0,6,14,1,8,3,4,3,4,5,2,6,5,2,2,3,2,14,2,6,12,1,0,2
2019,44,2,14,12,3,3,4,1,3,2,4,1,3,12,7,1,1,3,16,1,4,5,1,1,66,1,2,36,1,2,17,13,18,1,2,1,2,12,2,3,2,4,1,0,3,7,9,12,2,1,2,1,2,4,1,5,4,0,2
2019,45,1,12,19,6,1,6,2,5,1,0,4,4,12,8,2,3,0,16,8,1,2,3,3,98,3,4,36,3,2,20,16,13,4,1,1,1,10,3,8,1,2,0,2,3,6,4,4,5,1,1,1,5,2,2,5,1,5,9
2019,46,1,8,20,4,1,8,0,1,5,0,1,2,10,9,4,5,2,16,2,3,0,1,8,95,2,5,36,0,4,28,16,25,4,4,0,0,11,1,6,0,0,0,2,3,3,3,9,5,2,2,4,6,1,3,15,2,1,5
2019,47,3,7,20,3,6,7,3,3,1,1,0,0,17,6,3,3,7,10,2,2,1,1,2,78,1,0,42,1,4,22,7,12,1,5,0,5,14,2,0,1,2,0,1,3,13,4,13,0,1,7,2,6,4,1,9,3,1,4
2019,48,6,12,16,4,0,7,0,4,3,0,5,5,6,5,5,1,5,13,1,2,4,3,2,82,2,1,37,1,2,22,14,15,2,2,0,2,13,3,3,3,1,0,3,1,4,6,9,2,2,4,3,6,1,3,9,2,0,4
2019,49,3,7,29,3,3,6,0,1,8,2,3,3,19,10,3,3,6,18,0,4,7,2,1,99,1,2,48,2,1,19,19,19,1,4,0,2,17,3,7,1,1,1,3,4,8,1,7,2,3,5,5,5,2,3,7,4,1,2
2019,50,1,7,27,0,1,4,1,7,3,3,3,8,11,19,6,0,4,18,3,3,1,3,5,100,2,1,55,2,1,22,17,11,2,1,2,3,16,2,5,2,0,1,3,1,6,7,9,2,4,4,2,6,4,5,10,2,2,7
2019,51,6,12,28,2,3,4,1,4,2,0,5,4,14,11,6,3,7,14,1,3,4,3,2,77,4,6,52,1,2,15,22,17,2,3,4,3,13,0,9,3,2,2,2,2,8,4,11,3,1,1,4,4,2,1,15,3,3,6
2019,52,2,8,21,4,3,2,0,3,5,1,1,2,16,9,2,1,5,17,1,3,2,4,4,65,5,2,53,1,2,25,17,15,3,2,2,0,15,2,5,2,4,0,0,1,6,7,9,3,2,4,4,7,3,5,15,1,4,5
2020,1,1,5,28,2,5,4,2,0,5,0,1,5,11,6,4,3,7,7,5,0,0,4,3,68,3,1,31,3,0,10,12,19,0,2,0,2,13,0,6,3,1,1,3,2,2,5,5,1,1,5,2,4,2,2,9,1,1,4
2020,2,5,4,30,0,4,4,0,3,2,2,1,1,12,12,9,5,4,20,3,2,2,2,2,89,0,2,56,4,3,27,20,17,1,0,2,2,12,1,7,1,2,2,2,1,7,8,11,3,0,6,4,6,3,2,11,3,2,5
2020,3,3,16,26,2,3,4,3,2,1,1,1,2,18,7,3,0,0,19,1,2,1,3,3,82,0,3,49,0,5,33,25,23,3,2,2,3,19,0,2,3,1,0,2,4,3,2,9,0,4,8,2,14,1,3,9,2,1,2
2020,4,4,14,38,3,2,7,3,5,3,1,5,2,10,10,4,4,1,14,1,2,2,2,3,113,2,5,43,1,0,25,21,18,2,2,2,3,16,2,9,0,3,1,2,2,4,4,4,5,2,6,1,12,3,2,9,4,1,7
2020,5,8,15,30,2,4,7,3,2,0,1,1,5,9,12,5,1,9,22,1,1,3,0,6,109,0,3,53,2,5,26,15,22,3,1,0,2,14,2,6,1,4,1,0,1,5,3,8,7,3,7,7,8,1,4,12,1,1,6
2020,6,0,11,26,3,3,6,1,3,1,1,5,3,14,12,5,2,2,22,3,5,2,3,5,95,2,0,52,1,5,26,13,17,2,4,2,6,13,2,9,3,4,4,0,6,8,4,11,6,2,3,4,6,0,1,12,2,0,3
2020,7,2,11,23,3,3,7,0,2,5,0,2,0,13,12,5,3,8,22,2,6,1,1,2,109,1,3,70,0,0,32,23,24,3,1,4,1,17,4,4,4,3,4,0,2,4,6,7,2,3,6,4,8,0,2,16,3,3,6
2020,8,2,8,31,5,4,8,0,7,1,1,0,3,19,15,2,4,6,22,1,1,3,0,6,77,4,1,53,1,0,23,9,18,3,1,3,1,27,1,4,2,3,2,2,7,5,2,6,5,1,6,3,10,4,1,11,2,3,5
2020,9,4,7,25,3,3,9,2,5,6,2,3,3,13,13,4,1,9,10,0,2,2,6,3,93,2,1,54,2,2,20,11,22,1,4,0,7,20,3,5,4,3,2,4,2,1,2,13,0,1,0,2,8,2,3,8,1,1,5
2020,10,2,12,33,3,3,7,1,0,3,1,1,3,11,7,3,3,3,14,2,2,3,2,3,79,3,2,49,2,1,31,17,25,2,3,1,3,19,5,6,3,0,0,1,2,2,2,9,3,2,3,7,5,3,3,13,0,1,6
2020,11,5,5,24,3,3,11,5,8,4,0,1,4,10,13,4,4,8,15,4,4,1,1,6,96,4,3,38,0,3,24,16,12,1,6,2,2,18,2,6,5,3,0,3,5,5,6,10,4,2,5,3,2,1,2,15,2,6,4
2020,12,3,10,28,6,5,7,2,4,7,1,5,3,10,8,2,5,12,17,2,4,3,1,3,97,4,8,48,1,1,14,21,15,1,2,3,0,14,2,8,2,2,1,3,4,8,2,6,2,3,4,2,8,3,3,12,4,4,3
2020,13,1,11,19,2,0,6,1,3,3,0,3,6,13,14,1,5,9,20,4,2,7,1,3,78,0,6,39,4,2,20,19,13,1,2,1,4,9,1,5,4,6,5,1,2,7,0,12,5,4,5,4,5,0,1,6,3,2,5
2020,14,6,11,28,2,3,8,3,1,3,1,3,1,7,15,5,1,4,15,1,1,4,1,1,93,2,2,38,1,1,18,12,11,1,3,3,3,12,3,3,6,1,2,1,0,1,5,6,3,1,11,1,4,4,2,8,2,1,4
2020,15,2,5,33,1,1,3,2,3,3,3,2,3,14,12,4,3,9,11,2,1,0,3,3,95,2,0,49,6,1,19,20,12,7,3,1,5,7,1,8,2,2,1,0,3,6,5,5,3,3,17,1,7,2,0,7,6,4,6
2020,16,4,7,35,2,1,4,0,2,6,0,1,1,11,8,2,1,14,17,4,3,6,1,5,86,16,2,48,6,6,18,8,16,3,2,3,4,15,1,5,2,3,3,3,4,0,5,8,2,1,8,5,3,3,2,12,5,1,7
2020,17,2,10,18,1,4,12,2,2,2,1,1,1,13,7,3,1,3,11,2,1,4,0,6,78,3,3,47,2,0,14,18,23,2,3,1,7,12,1,9,2,3,3,0,3,6,9,9,1,1,7,4,4,2,2,5,6,2,5
2020,18,1,5,31,1,4,6,0,2,7,2,3,0,16,7,3,3,5,14,3,3,2,2,2,76,9,1,40,0,0,16,17,11,1,0,2,2,12,0,7,1,4,5,0,2,5,6,8,5,1,4,1,1,3,0,8,0,1,3
2020,19,1,7,24,6,6,5,0,1,7,1,2,1,12,10,1,3,4,12,3,3,3,3,5,84,2,1,51,0,2,14,16,17,5,0,0,4,14,0,6,3,1,1,3,2,6,2,9,1,3,3,2,5,0,0,7,0,0,4
2020,20,2,6,25,1,0,3,1,3,4,1,1,2,7,14,3,2,8,7,1,0,2,1,1,80,2,3,52,1,1,21,17,11,2,2,2,1,11,2,3,1,3,1,1,4,1,5,12,3,2,4,3,2,1,3,7,5,4,5
2020,21,1,5,30,1,1,3,2,1,6,1,3,1,10,11,5,2,7,19,0,4,0,4,3,90,1,3,53,1,1,21,18,19,0,1,1,2,7,1,3,4,2,0,3,1,6,3,11,7,1,3,1,7,2,1,11,2,4,4
2020,22,1,8,17,7,1,4,1,4,0,1,1,3,13,15,3,1,4,4,4,1,2,2,3,67,1,0,58,2,2,15,9,17,1,4,1,4,9,0,1,0,0,2,0,2,2,5,3,2,1,3,1,7,0,1,9,2,1,3
2020,23,3,10,30,4,2,6,1,3,3,1,0,2,9,11,3,0,13,9,3,2,4,1,2,62,0,1,36,1,3,19,17,17,1,1,1,1,13,1,7,1,0,4,2,4,9,3,4,3,1,4,2,4,0,2,4,4,2,4
2020,24,0,7,24,2,2,7,3,3,3,1,2,1,7,6,3,1,2,10,8,2,3,2,2,89,0,1,49,1,4,21,10,17,1,1,1,2,11,2,1,2,5,0,2,4,4,6,8,1,5,4,5,4,1,2,7,3,3,8
2020,25,0,11,23,3,1,7,2,2,4,1,3,1,11,7,7,1,5,5,1,2,1,2,0,87,1,0,38,0,4,26,12,11,4,4,1,3,18,0,2,0,4,0,2,1,5,6,11,5,3,3,0,13,4,0,6,1,4,6
2020,26,1,12,22,1,4,6,1,4,4,1,3,0,13,13,2,0,5,14,3,4,6,3,3,78,1,1,56,3,4,17,20,17,0,0,1,4,16,0,4,2,3,3,0,5,3,7,7,2,0,9,2,6,1,1,12,4,1,5
